latitude,longitude
1.287312504,103.8490076
1.2872532829999999,103.84901740000001
1.2872532829999999,103.84901740000001
1.2872532829999999,103.84901740000001
1.287203457,103.84901690000001
1.287203457,103.84901690000001
1.287156341,103.8490275
1.287156341,103.8490275
1.287156341,103.8490275
1.2871100979999999,103.84903790000001
1.287110099,103.84903790000001
1.287110099,103.84903790000001
1.287110099,103.84903790000001
1.2870637520000001,103.84904820000001
1.2870637520000001,103.84904820000001
1.2870637520000001,103.84904820000001
1.2870637520000001,103.84904820000001
1.287017164,103.8490583
1.287017164,103.8490583
1.287017164,103.8490583
1.28696902,103.849071
1.28696902,103.849071
1.28696902,103.849071
1.286920539,103.84908759999999
1.2868741609999998,103.84910620000001
1.2868741609999998,103.84910620000001
1.2868741609999998,103.84910620000001
1.2868261090000002,103.849118
1.286826108,103.849118
1.286826108,103.849118
1.286779315,103.8491324
1.286779315,103.8491324
1.286779315,103.8491324
1.286734724,103.8491495
1.286734724,103.8491495
1.286734724,103.8491495
1.286734724,103.8491495
1.286691616,103.84916690000001
1.286691616,103.84916690000001
1.286691616,103.84916690000001
1.286648089,103.8491838
1.286604452,103.84920079999999
1.286604452,103.84920079999999
1.286604452,103.84920079999999
1.286561037,103.8492215
1.286561037,103.8492215
1.286561037,103.8492215
1.28651734,103.84924570000001
1.28651734,103.84924570000001
1.28651734,103.84924570000001
1.28651734,103.84924570000001
1.2864734359999999,103.84926999999999
1.2864734359999999,103.84926999999999
1.2864734359999999,103.84926999999999
1.286428033,103.8492939
1.286428033,103.8492939
1.286428033,103.8492939
1.286362094,103.8492892
1.286362093,103.8492892
1.286362093,103.8492892
1.286308655,103.84932309999999
1.286308655,103.84932309999999
1.286308655,103.84932309999999
1.286164803,103.8494628
1.286164803,103.8494628
1.286164803,103.8494628
1.28611891,103.84949209999999
1.28611891,103.84949209999999
1.28611891,103.84949209999999
1.286073687,103.84952309999998
1.286073687,103.84952309999998
1.286073687,103.84952309999998
1.286026586,103.8495529
1.286026586,103.8495529
1.286026586,103.8495529
1.285981128,103.849583
1.285981128,103.849583
1.285981128,103.849583
1.2859367959999999,103.8496122
1.2859367959999999,103.8496122
1.2859367959999999,103.8496122
1.285893692,103.84964040000001
1.2858936909999998,103.84964040000001
1.2858936909999998,103.84964040000001
1.285852315,103.849677
1.285796367,103.8497229
1.285796367,103.8497229
1.285920663,103.8493359
1.285950556,103.84930279999999
1.2860325540000002,103.8492647
1.2860694670000001,103.8492446
1.2861657359999998,103.8491686
1.286198392,103.8491416
1.2862308279999999,103.84911509999999
1.286264071,103.84908840000001
1.286298047,103.8490634
1.2863287079999999,103.8490365
1.2863617040000002,103.8490129
1.286394381,103.84898869999999
1.286427554,103.8489634
1.286540344,103.848916
1.286578267,103.84890190000002
1.286617573,103.8488889
1.286654182,103.848876
1.2866918090000001,103.8488646
1.286727606,103.8488521
1.286763851,103.84884029999999
1.2868420859999998,103.8488256
1.287292981,103.84872759999999
1.287342386,103.84873359999999
1.287394792,103.84873859999999
1.287447704,103.8487449
1.287500472,103.8487532
1.287500471,103.8487532
1.287500471,103.8487532
1.287603933,103.84875550000001
1.287603933,103.84875550000001
1.2877138000000001,103.8487613
1.2877138000000001,103.8487613
1.2877138000000001,103.8487613
1.2877138000000001,103.8487613
1.2877138000000001,103.8487613
1.2877138000000001,103.8487613
1.2877138000000001,103.8487613
1.2877138000000001,103.8487613
1.2848110879999999,103.8488353
1.284316975,103.84833370000001
1.283750078,103.8489443
1.283761538,103.84860309999999
1.2832807720000001,103.849632
1.2850465070000001,103.8490792
1.2850465070000001,103.8490792
1.285046509,103.8490792
1.284877767,103.8496646
1.285482735,103.84889040000002
1.283478858,103.847897
1.283476313,103.8478748
1.283476313,103.8478748
1.283476313,103.8478748
1.283476313,103.8478748
1.283476313,103.8478748
1.283476313,103.8478748
1.283476313,103.8478748
1.283057725,103.8478209
1.2834137140000001,103.8481503
1.2824192890000001,103.85051999999999
1.2824426309999999,103.8505102
1.283118024,103.85047309999999
1.2822849459999999,103.8495133
1.282143413,103.84945920000001
1.2821434109999998,103.84945909999999
1.281984776,103.8494054
1.282807123,103.8498736
1.2862132240000002,103.8494319
1.286366468,103.8493624
1.286366468,103.8493624
1.286366468,103.8493624
1.286388085,103.8493931
1.286388085,103.8493931
1.286388085,103.8493931
1.285860405,103.8499941
1.285860405,103.8499941
1.285860405,103.8499941
1.285899886,103.84996
1.285899886,103.84996
1.285899886,103.84996
1.285936566,103.8498997
1.285936566,103.8498997
1.285936566,103.8498997
1.285936566,103.8498997
1.2860373790000001,103.8498318
1.2860373790000001,103.8498318
1.2860373790000001,103.8498318
1.286080084,103.8497998
1.286123692,103.8497683
1.286123692,103.8497683
1.286123692,103.8497683
1.286123692,103.8497683
1.286167598,103.84973719999999
1.286211333,103.8497052
1.286211333,103.8497052
1.286211333,103.8497052
1.286255023,103.849674
1.286255023,103.849674
1.286255023,103.849674
1.286297645,103.8496428
1.286297645,103.8496428
1.286297645,103.8496428
1.286297645,103.8496428
1.286341881,103.8496085
1.286341882,103.8496085
1.286341882,103.8496085
1.286461272,103.8495448
1.2864612709999999,103.8495448
1.2864612709999999,103.8495448
1.286504981,103.8495035
1.286504981,103.8495035
1.286504981,103.8495035
1.286504981,103.8495035
1.286543105,103.8494788
1.286543105,103.8494788
1.286543105,103.8494788
1.286543105,103.8494788
1.2865854140000001,103.8494587
1.2865854140000001,103.8494587
1.2865854140000001,103.8494587
1.286626784,103.8494381
1.286626784,103.8494381
1.286626784,103.8494381
1.286668188,103.8494182
1.286668188,103.8494182
1.286668188,103.8494182
1.286714886,103.8493973
1.286714885,103.8493973
1.286714885,103.8493973
1.286714885,103.8493973
1.286714885,103.8493973
1.286767376,103.84937559999999
1.286767377,103.84937559999999
1.286767377,103.84937559999999
1.286767377,103.84937559999999
1.286767377,103.84937559999999
1.2868198709999998,103.84935440000001
1.2868198709999998,103.84935440000001
1.2868198709999998,103.84935440000001
1.286868324,103.84933740000001
1.286868324,103.84933740000001
1.286868324,103.84933740000001
1.286911332,103.84932380000001
1.286911332,103.84932380000001
1.286911332,103.84932380000001
1.28695726,103.84930440000001
1.286957259,103.84930440000001
1.286957259,103.84930440000001
1.286957259,103.84930440000001
1.287007005,103.84929179999999
1.2870070059999998,103.84929179999999
1.2870070059999998,103.84929179999999
1.287049663,103.849278
1.287097269,103.849264
1.287097269,103.849264
1.287097269,103.849264
1.287097269,103.849264
1.287150947,103.84925340000001
1.287150947,103.84925340000001
1.287150947,103.84925340000001
1.287204132,103.8492423
1.287204132,103.8492423
1.287204132,103.8492423
1.287204132,103.8492423
1.28725802,103.849231
1.28725802,103.849231
1.28725802,103.849231
1.287314967,103.8492263
1.287314967,103.8492263
1.287314967,103.8492263
1.2873738190000001,103.8492267
1.2873738190000001,103.8492267
1.2873738190000001,103.8492267
1.2874673,103.84922519999999
1.2874673,103.84922519999999
1.2874673,103.84922519999999
1.287508633,103.8492234
1.287508633,103.8492234
1.287508633,103.8492234
1.287550406,103.8492229
1.287550406,103.8492229
1.287550406,103.8492229
1.287593437,103.84922209999999
1.287593437,103.84922209999999
1.287593437,103.84922209999999
1.287640222,103.8492233
1.287640223,103.8492233
1.287640223,103.8492233
1.287640223,103.8492233
1.287688197,103.8492273
1.287688197,103.8492273
1.287688197,103.8492273
1.287735641,103.8492301
1.287735641,103.8492301
1.287735641,103.8492301
1.287783361,103.849234
1.28783003,103.8492373
1.28783003,103.8492373
1.28783003,103.8492373
1.287877183,103.8492411
1.287923334,103.8492397
1.287923334,103.8492397
1.287923334,103.8492397
1.2879687229999999,103.8492406
1.2879687229999999,103.8492406
1.2879687229999999,103.8492406
1.288014887,103.8492368
1.288014887,103.8492368
1.288014887,103.8492368
1.288063159,103.8492301
1.28806316,103.8492301
1.28806316,103.8492301
1.288070887,103.84925129999999
1.288110919,103.8492179
1.288110919,103.8492179
1.288110919,103.8492179
1.288116124,103.8492481
1.288156649,103.84920749999999
1.288156648,103.84920749999999
1.288156648,103.84920749999999
1.288161362,103.84922879999999
1.288202085,103.8491959
1.288202085,103.8491959
1.288202085,103.8491959
1.288249043,103.84918559999998
1.288249043,103.84918559999998
1.288249043,103.84918559999998
1.288294983,103.849175
1.288294983,103.849175
1.288294983,103.849175
1.2883408809999999,103.8491644
1.2883408809999999,103.8491644
1.2883408809999999,103.8491644
1.288386488,103.8491539
1.288386488,103.8491539
1.288386488,103.8491539
1.288386488,103.8491539
1.288386488,103.8491539
1.288432341,103.8491433
1.288432341,103.8491433
1.288432341,103.8491433
1.288432341,103.8491433
1.288481413,103.84914470000001
1.288533672,103.84915529999999
1.288585938,103.84916750000001
1.288643037,103.8491803
1.28589201,103.852523
1.28589201,103.852523
1.285570203,103.8523089
1.285466339,103.8517641
1.285496479,103.8517942
1.28513347,103.852316
1.283217981,103.84857559999999
1.283217981,103.84857559999999
1.283217981,103.84857559999999
1.283217981,103.84857559999999
1.283217981,103.84857559999999
1.2829027370000001,103.8484448
1.2829027370000001,103.8484448
1.2829027370000001,103.8484448
1.2829027370000001,103.8484448
1.2829027370000001,103.8484448
1.2829027370000001,103.8484448
1.2829027370000001,103.8484448
1.2831543109999999,103.8482272
1.283157747,103.8482288
1.283157747,103.8482288
1.283157747,103.8482288
1.283157747,103.8482288
1.283136573,103.8482476
1.283157747,103.8482288
1.2833839009999999,103.84837409999999
1.2834080829999999,103.84834529999999
1.281800622,103.84290820000001
1.28119737,103.8434373
1.284858608,103.8425788
1.2848558840000002,103.84259990000001
1.284858608,103.8425788
1.284979431,103.8425677
1.284869802,103.8425077
1.285540985,103.8422667
1.286235215,103.8423033
1.282235211,103.84317759999999
1.282235211,103.84317759999999
1.282816226,103.8427149
1.282816226,103.8427149
1.2828137640000001,103.8427123
1.284148764,103.84570409999999
1.284424627,103.8460041
1.284193538,103.8459859
1.284565755,103.84537990000001
1.2845945570000001,103.8462209
1.284962797,103.8456183
1.285212192,103.8457662
1.282116308,103.84284559999999
1.282118256,103.8428492
1.285295079,103.8458243
1.2853237929999999,103.8457767
1.284768163,103.8455
1.282364496,103.84344820000001
1.2878101240000002,103.8449361
1.2880835609999999,103.8444433
1.288218028,103.8456923
1.289176805,103.8442496
1.2888058070000001,103.84348100000001
1.288922526,103.843446
1.2863294140000001,103.8464793
1.285886812,103.84709129999999
1.286101242,103.84549969999999
1.28603267,103.84554859999999
1.285583443,103.84638790000001
1.285563,103.8465131
1.28368437,103.8456702
1.2836843690000002,103.8456702
1.283710023,103.8456197
1.283710023,103.8456197
1.283710023,103.8456197
1.283739762,103.84557290000001
1.2837397609999999,103.84557290000001
1.2837397609999999,103.84557290000001
1.283767289,103.8455261
1.283767289,103.8455261
1.283767289,103.8455261
1.283793598,103.8454778
1.2837941659999998,103.845489
1.283793598,103.8454778
1.283823106,103.8454385
1.283849607,103.8453825
1.283846069,103.8453812
1.283846069,103.8453812
1.283873856,103.845334
1.283873856,103.845334
1.283873856,103.845334
1.283900935,103.8452856
1.283900935,103.8452856
1.283900935,103.8452856
1.283929289,103.84523859999999
1.283929289,103.84523859999999
1.283929289,103.84523859999999
1.28395553,103.8451914
1.28395553,103.8451914
1.28395553,103.8451914
1.283982816,103.8451439
1.283982816,103.8451439
1.283982816,103.8451439
1.284010897,103.8450954
1.284010897,103.8450954
1.284010897,103.8450954
1.284010897,103.8450954
1.284038421,103.84504770000001
1.284038421,103.84504770000001
1.284038421,103.84504770000001
1.2840661709999999,103.84500179999999
1.2840661709999999,103.84500179999999
1.2840661709999999,103.84500179999999
1.2841526220000001,103.8448676
1.284251866,103.8446913
1.284351271,103.8445194
1.284457752,103.8443042
1.285647814,103.8438616
1.2856065909999999,103.843923
1.285675295,103.8440322
1.28549527,103.843852
1.285805835,103.8440322
1.285792095,103.8438684
1.2857701000000001,103.8439801
1.285709649,103.84382740000001
1.285757742,103.8439298
1.285251882,103.8431684
1.285251882,103.8431684
1.285215185,103.84320290000001
1.284223919,103.8451438
1.284249303,103.84543599999999
1.2882686159999999,103.8485498
1.288563443,103.84815920000001
1.28855877,103.8480974
1.288558769,103.8480974
1.288558769,103.8480974
1.288589849,103.8480585
1.288589849,103.8480585
1.288589849,103.8480585
1.288619712,103.84801920000001
1.288622988,103.84796390000001
1.288680942,103.8479427
1.28868238,103.8479427
1.28868238,103.8479427
1.28868238,103.8479427
1.28868238,103.8479427
1.28871376,103.84790509999999
1.2887118020000001,103.847904
1.28871376,103.84790509999999
1.28871376,103.84790509999999
1.28871376,103.84790509999999
1.2889850170000001,103.84841829999999
1.283129583,103.8444305
1.283129583,103.8444305
1.283129583,103.8444305
1.283323825,103.8442233
1.283088343,103.8444071
1.283088344,103.8444071
1.283088344,103.8444071
1.283048596,103.8443822
1.283048596,103.8443822
1.283048596,103.8443822
1.283254255,103.84418259999998
1.283254255,103.84418259999998
1.283254255,103.84418259999998
1.28300832,103.8443587
1.28300832,103.8443587
1.28300832,103.8443587
1.283208149,103.8441557
1.28320815,103.8441557
1.28320815,103.8441557
1.282968289,103.844336
1.282968289,103.844336
1.282968289,103.844336
1.283162491,103.84412809999999
1.283162491,103.84412809999999
1.283162491,103.84412809999999
1.283162491,103.84412809999999
1.28292891,103.8443128
1.282928909,103.8443128
1.282928909,103.8443128
1.283116144,103.8441012
1.283116144,103.8441012
1.283116144,103.8441012
1.282886343,103.8442881
1.282886343,103.8442881
1.282886343,103.8442881
1.283069684,103.84407440000001
1.283069683,103.84407440000001
1.283069683,103.84407440000001
1.2827687209999998,103.8441797
1.28276872,103.8441797
1.28276872,103.8441797
1.283023326,103.8440473
1.283023326,103.8440473
1.283023326,103.8440473
1.283023326,103.8440473
1.282723696,103.8441556
1.282723696,103.8441556
1.282723696,103.8441556
1.282553186,103.84422099999999
1.282891403,103.8439555
1.282859328,103.84389959999999
1.282310531,103.84487940000001
1.282310531,103.84487940000001
1.282310531,103.84487940000001
1.282330426,103.8448395
1.282330425,103.8448395
1.282330425,103.8448395
1.282352667,103.84479909999999
1.282352667,103.84479909999999
1.282352667,103.84479909999999
1.282375615,103.8447583
1.282375615,103.8447583
1.282375615,103.8447583
1.2823982790000001,103.84471740000001
1.2823982790000001,103.84471740000001
1.2823982790000001,103.84471740000001
1.282422345,103.8446747
1.282422345,103.8446747
1.282422345,103.8446747
1.28244662,103.84463120000001
1.28244662,103.84463120000001
1.28244662,103.84463120000001
1.282469945,103.8445893
1.282469945,103.8445893
1.282469945,103.8445893
1.282492502,103.84454620000001
1.282492502,103.84454620000001
1.282492502,103.84454620000001
1.282739639,103.8446802
1.282739639,103.8446802
1.282739639,103.8446802
1.282703276,103.8446607
1.28251943,103.84450179999999
1.28251943,103.84450179999999
1.28251943,103.84450179999999
1.282764938,103.84463690000001
1.282764938,103.84463690000001
1.282764938,103.84463690000001
1.282547117,103.8444548
1.282547117,103.8444548
1.282547117,103.8444548
1.282790324,103.8445932
1.282790324,103.8445932
1.282790324,103.8445932
1.2825767590000001,103.8444094
1.28257676,103.8444094
1.28257676,103.8444094
1.282818243,103.8445507
1.282818244,103.8445507
1.282818244,103.8445507
1.2828415309999999,103.844505
1.2828415309999999,103.844505
1.2828415309999999,103.844505
1.2828684940000001,103.8444573
1.282868493,103.8444573
1.282868493,103.8444573
1.282886343,103.8442881
1.282886343,103.8442881
1.282886343,103.8442881
1.282886343,103.8442881
1.283206614,103.8438685
1.282934415,103.8437755
1.282956635,103.84373259999998
1.282979567,103.84369129999999
1.282979567,103.84369129999999
1.282979567,103.84369129999999
1.2830039359999998,103.8436495
1.2830039359999998,103.8436495
1.2830039359999998,103.8436495
1.283278022,103.8437468
1.283278022,103.8437468
1.283278022,103.8437468
1.283027111,103.84360629999999
1.283027111,103.84360629999999
1.283027111,103.84360629999999
1.283302192,103.84370440000001
1.283302192,103.84370440000001
1.283302192,103.84370440000001
1.283051698,103.84356329999999
1.283051698,103.84356329999999
1.283051698,103.84356329999999
1.2833277920000001,103.84366159999999
1.2833277920000001,103.84366159999999
1.2833277920000001,103.84366159999999
1.2830758740000001,103.8435203
1.2830758740000001,103.8435203
1.2830758740000001,103.8435203
1.2833525540000001,103.8436191
1.28330905,103.84359520000001
1.2833525540000001,103.8436191
1.283100352,103.84347790000001
1.283100352,103.84347790000001
1.283100352,103.84347790000001
1.2833772490000002,103.84357779999999
1.2833772479999999,103.84357779999999
1.2833772479999999,103.84357779999999
1.283124989,103.8434348
1.283124989,103.8434348
1.283124989,103.8434348
