BusStopCode,RoadName,Description,Latitude,Longitude
21019,Jln Ahmad Ibrahim,Aft Yuan Ching Rd,1.32554867828642,103.72703317988619
21021,Jln Ahmad Ibrahim,Bef Jurong Port Rd,1.32419322170223,103.72379008890384
21029,Jln Ahmad Ibrahim,AFT CORP PL,1.32429728567538,103.72180766916203
21041,Jurong Port Rd,Aft Jln Terusan,1.3209197220107,103.72012027797446
21049,Jurong Port Rd,Bef Jln Terusan,1.32107250538852,103.72024520956326
21051,Jln Boon Lay,Bef Penjuru Rd,1.312256111,103.7304481
21059,Jln Boon Lay,Aft Penjuru Rd,1.311953889,103.7301381
21069,Jurong Port Rd,Bef Jln Tepong,1.31237305598007,103.7191852779968
21071,Jln Buroh,Jurong Abattoir,1.31394221438857,103.72226742161243
21079,Jln Buroh,Opp Jurong Abattoir,1.31342751032359,103.72279763377816
21089,Fishery Port Rd,Bef Jln Buroh,1.31206487520147,103.72296452520035
21099,Jurong Pier Way,Jurong Island Checkpt,1.31014377264327,103.71110346092364
21109,Jln Tepong,Ctrl Fish Proc Fty,1.31100299869144,103.72109770773132
21111,Jln Buroh,Aft Jurong Pier Rd,1.31442640542243,103.71238327744312
21119,Jln Buroh,Bef Jurong Pier Rd,1.31397291780129,103.71201936489673
21121,Jln Buroh,SPC Svc Stn,1.31469130993085,103.71601687480324
21129,Jln Buroh,Opp SPC Svc Stn,1.31427443753325,103.71493141053244
21131,Jln Buroh,Bef Jurong Port Rd,1.31470833302608,103.71799361097378
21139,Jln Buroh,Aft Jurong Port Rd,1.31433044660166,103.71846563037732
21141,Jurong Port Rd,Aft Jln Buroh,1.31517431113868,103.71957368500223
21149,Jurong Port Rd,Jurong Port Workshops,1.315633,103.719896
21151,Jurong Port Rd,CWT Distripark,1.3169920318205,103.71988944330612
21159,Jurong Port Rd,Sin Soon Huat,1.31868562417111,103.72042922086165
21161,Corporation Rd,Blk 216B,1.35043949411648,103.7127413228723
21169,Corporation Rd,Opp Blk 216B,1.35074356093462,103.71275812568066
21171,Corporation Rd,OPP CORP PL,1.3258163890121,103.71906611098208
21179,Corporation Rd,CORP PL,1.32586166697514,103.71929527796603
21181,Corporation Rd,Opp Blk 161,1.329915,103.720953
21189,Corporation Rd,Blk 161,1.33026046590704,103.72122294249655
21191,Corporation Rd,Opp Blk 178,1.33290982216515,103.72044541450344
21199,Corporation Rd,Blk 178,1.333309472028,103.72051292839538
21201,Corporation Rd,Opp Taman Jurong Greens,1.33683396424463,103.71778639139953
21209,Corporation Rd,Taman Jurong Greens,1.33687648564633,103.71805599895127
21211,Corporation Rd,Opp Lakepoint Condo,1.34004972199531,103.71606833298439
21219,Corporation Rd,Lakepoint Condo,1.34010356133429,103.71625930906035
21229,Corporation Rd,Opp S'Pore A'Space Mfg,1.34206,103.716007
21231,Corporation Rd,Blk 203,1.34359535075913,103.71599040338819
21239,Corporation Rd,Opp Blk 203,1.34450482589547,103.71633035405124
21241,Boon Lay Ave,Opp Blk 213,1.34973665190679,103.71235425312759
21249,Boon Lay Ave,Blk 213,1.34958421982025,103.71249318123603
21251,Chin Bee Dr,Sime Darby,1.33624121368399,103.71034741400833
21259,Chin Bee Dr,Opp Sime Darby,1.33604134949327,103.71043700168366
21261,Quality Rd,AFT CHIN BEE AVE,1.33393514008105,103.71025085451481
21269,Quality Rd,Bef Chin Bee Ave,1.33418183646412,103.71049761773749
21271,Corporation Rd,Opp Assyakirin Mque,1.33465896770641,103.71947315443572
21279,Corporation Rd,Assyakirin Mque,1.33491282590378,103.71952517818409
21291,Jurong Pier Rd,Aft Jln Buroh,1.31585422996408,103.70943351671639
21299,Jurong Pier Rd,Bef Jln Buroh,1.316014,103.709922
21301,Jurong Pier Rd,Opp Jln Pesawat,1.31849721492889,103.70997054139839
21309,Jurong Pier Rd,Aft Jln Pesawat,1.3191903081711,103.71054697877872
21311,Jln Boon Lay,Bef Tractor Rd,1.32320514106483,103.70956380845345
21319,Jln Boon Lay,Opp Tractor Rd,1.32377340235344,103.70980422080449
21321,Jln Boon Lay,UTOC ENGRG,1.32624055798556,103.70885429370763
21329,Jln Boon Lay,OPP UTOC ENGRG,1.32691548284142,103.70901792785014
21331,Jln Boon Lay,Opp Premier Milk Pte Ltd,1.33029049207675,103.70796785261548
21339,Jln Boon Lay,Premier Milk Pte Ltd,1.33042465634522,103.70832322685169
21341,Jln Boon Lay,Opp Beecham Pte Ltd,1.33517345758852,103.70895825573741
21349,Jln Boon Lay,Beecham Pte Ltd,1.33506459808859,103.70924473268514
21351,Jln Boon Lay,BEF BOON LAY WAY,1.33882138642125,103.70956429008974
21359,Jln Boon Lay,AFT ST KINETICS,1.33867010260834,103.7099597309989
21361,Jln Boon Lay,Blk 695,1.34302323304896,103.70767181671128
21369,Jln Boon Lay,Opp Blk 695,1.34309123717886,103.70800310705765
21371,Jln Boon Lay,Blk 680C,1.34522722613512,103.70617873626036
21379,Jln Boon Lay,Blk 263,1.34534855216089,103.70648912988919
21381,Jurong West Ave 2,ST. JOSEPH'S HME,1.350462,103.709815
21389,Jurong West Ave 2,OPP ST. JOSEPH'S HME,1.350059,103.709927
21391,Boon Lay Ave,River Valley High Sch,1.34485064221938,103.70847936082643
21399,Boon Lay Ave,Opp River Valley High Sch,1.3448140795943,103.70805985100185
21409,Boon Lay Dr,Blk 191,1.34338969264048,103.71207059648545
21411,Boon Lay Dr,Opp Blk 188,1.34393270141852,103.71033048575686
21419,Boon Lay Dr,Blk 188,1.34388060681347,103.71057645840757
21421,Boon Lay Ave,Blk 176,1.34720307776277,103.71032595632526
21429,Boon Lay Ave,Blk 185,1.34740203306581,103.71059149459593
21431,Boon Lay Pl,Blk 210,1.34765638897246,103.71241055602675
21439,Boon Lay Pl,Boon Lay CC,1.34842277796612,103.71165888901649
21441,Boon Lay Pl,Blk 207,1.34638242521451,103.71326229185901
21449,Boon Lay Pl,Boon Lay Shop Ctr,1.34639805597018,103.71306138901696
21451,Boon Lay Dr,Blk 206,1.34524833302487,103.71473000001441
21459,Boon Lay Dr,Blk 209,1.3455804550235,103.71491332975407
21461,Jln Tukang,BEF TUKANG INNOVATION DR,1.32731972199567,103.71799361099863
21469,Jln Tukang,Bef Chia Ping Rd,1.32747500002724,103.71808527797025
21471,Jln Tukang,AFT TUKANG INNOVATION DR,1.32673138898791,103.71542666702132
21479,Jln Tukang,Hup Leck Heavy Equipment,1.3269180560083,103.71570166699784
21481,Jln Tukang,Grundfos,1.325953,103.711932
21489,Jln Tukang,Opp Grundfos,1.326155,103.712199
21491,Quality Rd,Bef Intl Rd,1.3268635454851,103.71082676692178
21499,Quality Rd,Bef Jln Tukang,1.3265554895957,103.71102434826084
21501,Quality Rd,Bef Meiji Seika,1.3304277146486,103.71000208357827
21509,Quality Rd,Opp Meiji Seika,1.33115639068272,103.70998723220183
21511,Chin Bee Ave,Opp Amoy Canning,1.3331199693958,103.71107697488075
21519,Chin Bee Ave,Amoy Canning,1.33295908040191,103.71129155158583
21521,Chin Bee Ave,PB Packaging Systems,1.33413893275864,103.71458530428906
21529,Chin Bee Ave,Aft Third Chin Bee Rd,1.3340830392462,103.71509707566638
21531,Third Chin Bee Rd,Clariant S'pore,1.33187576098508,103.71634483335832
21539,Third Chin Bee Rd,Opp Kaily Packaging,1.331311,103.716354
21541,Intl Rd,Jurong Futsal Ctr,1.33138075779669,103.71986360869532
21549,Intl Rd,Automotive Technology,1.33088280586201,103.71899585412747
21551,Yung Ho Rd,Blk 151,1.3266610431866,103.7209862100987
21559,Yung Ho Rd,CISCO Recall,1.326626598883,103.72063909698713
21561,Corporation Dr,Blk 158,1.32889315236799,103.72274321247575
21569,Corporation Dr,Opp Blk 158,1.32857203912272,103.72289813113439
21571,Corporation Dr,Opp Jurong Sec Sch,1.33056719470166,103.72307005592994
21579,Corporation Dr,Jurong Sec Sch,1.33013472279057,103.72318086110512
21581,Corporation Dr,Blk 65,1.33243350969467,103.72328639029729
21589,Corporation Dr,Opp Blk 65,1.33246568746472,103.72345805167676
21591,Corporation Dr,Opp Blk 117,1.33476103645994,103.72242808341083
21599,Corporation Dr,Blk 117,1.33468356164521,103.72268493639599
21601,Corporation Dr,Blk 357,1.33727029608815,103.72109770581518
21609,Corporation Dr,Opp Blk 364,1.33775166774993,103.72102625466782
21611,Corporation Dr,Blk 367,1.3383643422738,103.71931958855112
21619,Corporation Dr,AFT CORP RD,1.33793509893342,103.71816213921478
21621,Kang Ching Rd,Blk 354,1.3392149977089,103.72205929003123
21629,Kang Ching Rd,Blk 334,1.33954476976732,103.7227567243868
21631,Yuan Ching Rd,Blk 115/Opp Japanese Gdn,1.33363626085559,103.72493610114242
21639,Yuan Ching Rd,Japanese Gdn/Opp Blk 115,1.33378861099344,103.72511638897618
21641,Yuan Ching Rd,Opp Lakeside Apt,1.3363012622323,103.7250086693193
21649,Yuan Ching Rd,Lakeside Apt,1.33670886560508,103.72517977728532
21651,Yuan Ching Rd,Opp Chinese Gdn,1.33873014874255,103.72402172321266
21659,Yuan Ching Rd,Chinese Gdn,1.33896010542304,103.72410808486939
21661,Yuan Ching Rd,Yuan Ching Sec Sch,1.34176560473259,103.72141430185464
21669,Yuan Ching Rd,Opp Blk 134D,1.34134214489014,103.7220951930324
21671,Tah Ching Rd,Blk 331,1.33806500003375,103.72376166703002
21679,Tah Ching Rd,Blk 329,1.3377621978639,103.72358362464975
21681,Boon Lay Way,Opp Blk 200,1.34228732259066,103.71466298692037
21689,Boon Lay Way,Blk 200,1.34241984576482,103.71442338427325
21691,Boon Lay Way,OPP SUMMERDALE,1.34107859811695,103.71138811111824
21699,Boon Lay Way,SUMMERDALE,1.34154982082089,103.71203075013112
21711,Corporation Rd,Bet Blks 523/525,1.34699884210956,103.7157628162222
21719,Corporation Rd,Opp Blk 529,1.34779474567713,103.71507297402223
21751,Yuan Ching Rd,Jurong Sec Sch,1.33089333300685,103.72480472198433
21759,Yuan Ching Rd,Opp Jurong Sec Sch,1.33032387572414,103.7249113116863
21761,Yuan Ching Rd,Blk 138B,1.32831333299986,103.72476805601295
21769,Yuan Ching Rd,Opp Blk 138B,1.32847554099899,103.7249037836336
21771,Yung Ho Rd,AFT CORP DR,1.3265799244816,103.72373023682435
21779,Yung Ho Rd,Aft Yuan Ching Rd,1.32643572160288,103.72425774502393
22009,Jurong West Ctrl 3,Boon Lay Int,1.33932334709184,103.70545701843297
22011,Jln Ahmad Ibrahim,Jurong Bird Pk,1.32129797964322,103.7077550377112
22019,Jln Ahmad Ibrahim,Opp Jurong Bird Pk,1.32202402246272,103.7071133033833
22021,Jln Ahmad Ibrahim,Givaudan,1.32168245080395,103.70369314086494
22029,Jln Ahmad Ibrahim,Opp Givaudan,1.32244971744256,103.70268212142697
22031,Jln Ahmad Ibrahim,Bef Pioneer Circus,1.32216806047952,103.69855176773174
22039,Jln Ahmad Ibrahim,Markono Holdings,1.32284076507861,103.69861624674222
22041,Jln Buroh,Aft Tg Kling Rd,1.31463499997457,103.69873083298778
22049,Jln Buroh,Bef Tg Kling Rd,1.3144663889863,103.69788888900642
22051,Jln Buroh,Opp Buroh St,1.31386916701697,103.7020447220124
22059,Jln Buroh,Aft Buroh St,1.3136061110111,103.70126249997799
22061,Jln Buroh,Ceva Logistics,1.31427617763344,103.70464097156747
22069,Jln Buroh,Opp Ceva Logistics,1.31365447950552,103.70379462205501
22071,Jln Buroh,Bef Jurong Pier Rd,1.31433636827053,103.70695129035255
22079,Jln Buroh,Aft Jurong Pier Rd,1.31394399203055,103.70804979014268
22081,Tg Kling Rd,Opp Natsteel,1.30599555710248,103.70037593299399
22089,Tg Kling Rd,Natsteel,1.30589277802592,103.70087805599307
22091,Shipyard Rd,Aft Jln Samulun,1.30880721630907,103.6965558745042
22099,Shipyard Rd,Bef Jln Samulun,1.30879764761052,103.69688960154522
22141,Pioneer Rd,Aft Jln Buroh,1.3173330063793,103.6959517251446
22149,Pioneer Rd,Bef Jln Buroh,1.3173196040118,103.69631182452453
22151,Pioneer Rd,Hitachi,1.32095233702714,103.69627164313702
22159,Pioneer Rd,Opp Hitachi,1.32095243330175,103.69663318172152
22161,Pioneer Rd Nth,Aft Lok Yang Way,1.32551656861142,103.69643109025226
22169,Pioneer Rd Nth,Aft Intl Rd,1.32624542877841,103.6966157738775
22171,Pioneer Rd Nth,Opp Secura S'pore,1.32954166703099,103.69637694399475
22179,Pioneer Rd Nth,Secura S'Pore,1.33000472340216,103.6966590690515
22181,Pioneer Rd Nth,S'pore Post,1.33301611112037,103.69637694442996
22189,Pioneer Rd Nth,Pioneer Junction,1.33369710730493,103.69666289847902
22191,Soon Lee Rd,Sbst Soon Lee Depot,1.33130584013018,103.69832754842358
22199,Soon Lee Rd,Opp Sbst Soon Lee Depot,1.33102248150132,103.69847431049809
22219,Intl Rd,Aft Neythal Rd,1.32764556072381,103.70260743188996
22221,Intl Rd,Aft Pioneer Rd Nth,1.32790916071437,103.69785686002558
22229,Intl Rd,Bef Pioneer Rd Nth,1.32764334311,103.69887468380779
22231,Jurong West St 61,Blk 639,1.34079486676221,103.69717899290252
22239,Jurong West St 61,Blk 624,1.34081972201603,103.69742194398371
22241,Jurong West St 62,Opp Blk 622,1.34012270744787,103.69938392223636
22249,Jurong West St 62,Blk 622,1.34016007378301,103.69865436006683
22251,Jurong West St 62,Blk 665A,1.34073333303053,103.70265666700926
22259,Jurong West St 62,Blk 668D,1.34089136412278,103.7025463831608
22271,Soon Lee Rd,Bef Kwong Min Rd,1.32924582821916,103.7001114570651
22281,Fan Yoong Rd,Aft Soon Lee Rd,1.32849264291843,103.70375258407391
22289,Soon Lee Rd,Bef Fan Yoong Rd,1.32926333300758,103.70284000001512
22299,Kwong Min Rd,Bef Soon Lee Rd,1.33068833434452,103.70177410483808
22309,Enterprise Rd,Aft Fan Yoong Rd,1.33326999997395,103.7033808329889
22319,Wan Lee Rd,Bef Enterprise Rd,1.33198138900019,103.70545250001828
22329,Wan Lee Rd,Opp Sam Mccoy Engrg,1.33024346855102,103.70501590196446
22331,Tg Kling Rd,Jurong Shipyard,1.30485847664917,103.70317916961058
22341,Jurong West Ave 4,Blk 673C,1.34491616105023,103.70103326346653
22349,Jurong West Ave 4,Blk 734A CP,1.34520537289138,103.7007962851633
22351,Jurong West Ave 4,Opp Blk 717,1.34277421893699,103.69803382884736
22359,Jurong West Ave 4,Blk 717,1.3425266670299,103.69727527800597
22361,Jurong West Ave 4,Blk 641,1.34077805602959,103.69587277801652
22369,Jurong West Ave 4,Blk 704,1.34033186393306,103.69511038795854
22391,Tg Kling Rd,Bef Jln Buroh,1.31342749923518,103.6957230721563
22399,Tg Kling Rd,Aft Jln Buroh,1.31345707127095,103.69601603244551
22401,Tg Kling Rd,Aft Shipyard Rd,1.31007875279152,103.69714966993958
22409,Tg Kling Rd,Bef Shipyard Rd,1.31014256556667,103.69741989860339
22411,Jurong West Ave 4,Blk 676B,1.34626796042608,103.70380100924208
22419,Jurong West Ave 4,Jurong West Sub-Stn,1.34622597800485,103.70286134292765
22421,Tg Kling Rd,Natl Oxygen Pte Ltd,1.30775500000365,103.69872388898081
22429,Tg Kling Rd,Opp Natl Oxygen Pte Ltd,1.30725749703402,103.69908070609895
22431,Enterprise Rd,Opp Four Leaves,1.33308242562379,103.70742208599415
22439,Enterprise Rd,Aft Four Leaves,1.33311257526168,103.70680944659455
22441,Jurong West St 64,Blk 669 CP,1.342816,103.70358
22449,Jurong West St 64,Blk 685B,1.343058,103.703812
22451,Pioneer Rd Nth,Opp Blk 643,1.33817022625307,103.69561280580359
22459,Pioneer Rd Nth,Blk 643,1.33856290426228,103.69572041924057
22461,Pioneer Rd Nth,Opp Blk 653B,1.33596194443399,103.6962049999685
22469,Pioneer Rd Nth,Blk 653B,1.33649062479414,103.69631873743737
22471,Upp Jurong Rd,Bef Jurong West St 93,1.33509047686273,103.6931453983202
22479,Upp Jurong Rd,Aft Jurong West St 93,1.33474242487786,103.693102645977
22481,Jurong West Ctrl 1,Blk 691A CP,1.3424622384747,103.70554089546958
22489,Jurong West Ctrl 1,Blk 683A,1.34258460261,103.70536833792208
22491,Jurong West St 64,Blk 662D,1.336702,103.705146
22499,Jurong West St 64,Opp Blk 662C,1.337187,103.704805
22501,Jurong West St 63,Blk 662A,1.33769199118033,103.70297133237953
22509,Jurong West St 63,Blk 664C,1.33799405073941,103.70323491142737
22511,Jurong West St 63,Blk 658C,1.33746181720219,103.70029665103546
22519,Jurong West St 63,Blk 608,1.33773359608761,103.6999522210238
22521,Jurong West St 63,Pioneer Stn Exit A,1.33741647896432,103.69776790191162
22529,Jurong West St 63,Pioneer Stn Exit B,1.33777262767008,103.69728617102128
22531,Jurong West St 61,Opp Jurong West Pr Sch,1.33922673310366,103.6981437537688
22539,Jurong West St 61,Jurong West Pr Sch,1.33919523713654,103.69838678279567
22541,Boon Lay Way,Blk 655,1.33496804809618,103.69761016575693
22549,Boon Lay Way,Opp Blk 655 CP,1.33463563122766,103.69795361380136
22551,Boon Lay Way,Blk 657,1.33498204269222,103.70065616150622
22559,Boon Lay Way,Opp Blk 657 CP,1.33465462202129,103.70101403397047
22561,Boon Lay Way,Blk 660 Cp,1.33497038465954,103.704144267721
22569,Boon Lay Way,Opp Blk 660 CP,1.33464939590143,103.70458203446965
22591,Jurong West St 64,Blk 670A,1.3447589,103.70289
22599,Jurong West St 64,Blk 678D,1.3443608,103.7034508
22609,Soon Lee Rd,Soon Lee Bus Pk,1.33048210252836,103.69830144019609
23011,Jln Ahmad Ibrahim,Carrier Transicold P/L,1.32240518497889,103.69250829071932
23019,Jln Ahmad Ibrahim,Nippon Paint,1.32302099996901,103.69256700002227
23021,Jln Ahmad Ibrahim,Aft Benoi Sector,1.32243595181684,103.6851860612218
23029,Jln Ahmad Ibrahim,Stamford Tyre,1.32302194442237,103.68622888892132
23031,Jln Ahmad Ibrahim,Bef Benoi Flyover,1.32239543114794,103.68099108399514
23039,Jln Ahmad Ibrahim,Aft Benoi Flyover,1.32303111111252,103.68151388887642
23041,Upp Jurong Rd,Opp Jurong Camp,1.33334088691759,103.69055967203332
23049,Upp Jurong Rd,Jurong Camp,1.33410764081742,103.69061140570352
23051,Upp Jurong Rd,Bef Kian Teck Rd,1.33168972198862,103.68928138898715
23059,Upp Jurong Rd,Aft Kian Teck Rd,1.33071284667323,103.68813759846915
23061,Upp Jurong Rd,Aft Kian Teck Rd,1.329527778021,103.68652222202904
23069,Upp Jurong Rd,Bef Kian Teck Rd,1.32989950511553,103.68582019131013
23071,Upp Jurong Rd,Opp SAFTI Military Inst,1.32977056006705,103.68257796013837
23079,Upp Jurong Rd,SAFTI Military Inst,1.33017908917854,103.68181544225693
23081,Upp Jurong Rd,Opp S'pore Discovery Ctr,1.33011660553179,103.67826798978071
23089,Upp Jurong Rd,S'pore Discovery Ctr,1.330433728881,103.67843466317231
23091,Lok Yang Way,Nippon,1.32451861639004,103.69276227893867
23099,Lok Yang Way,Bef First Lok Yang Rd,1.32467117178875,103.69286142759196
23101,Lok Yang Way,Auto World Care,1.32453472201272,103.69091333299923
23109,Lok Yang Way,Aft Third Lok Yang Rd,1.32468138902865,103.69068388898825
23111,Lok Yang Way,Bef Fourth Lok Yang Rd,1.32454666699618,103.68836472199122
23119,Lok Yang Way,Aft Fourth Lok Yang Rd,1.32467561470377,103.68847743952205
23121,Lok Yang Way,Opp Leroy-Somer,1.32454951872062,103.68564634652004
23129,Lok Yang Way,Leroy-Somer,1.32468096678984,103.68558762196439
23131,Sixth Lok Yang Rd,MES Logistic Hub,1.32537111100949,103.684046944028
23139,Sixth Lok Yang Rd,Bef Lok Yang Way,1.32517166702255,103.68414777801725
23141,Sixth Lok Yang Rd,Opp Varco,1.32666880692569,103.68401506144217
23149,Sixth Lok Yang Rd,Varco,1.32683034567488,103.68416474851742
23151,Intl Rd,Containers Printers,1.32788229015066,103.68483459543562
23159,Intl Rd,Aft Fifth Lok Yang Rd,1.32766374044406,103.68563350571777
23161,Intl Rd,Aft Kian Teck Rd,1.3278839556405,103.68869472049072
23169,Intl Rd,Bef Kian Teck Rd,1.32768833297607,103.68867638901021
23171,Intl Rd,SKK (S) Pte Ltd,1.32789603640425,103.69118969248986
23179,Intl Rd,Aft Second Lok Yang Rd,1.32767284372911,103.69102029335356
23181,Intl Rd,Aft Kian Teck Rd,1.32790305599387,103.69448861100467
23189,Intl Rd,Bef First Lok Yang Rd,1.32764459746447,103.69397532297509
23191,Benoi Sector,Opp S'Pore Trspt Pte Ltd,1.31966145615591,103.68362765144359
23199,Benoi Sector,S'Pore Trspt Pte Ltd,1.31951264524841,103.68312351699183
23201,Benoi Sector,Opp Shimano Pte Ltd,1.31964589958011,103.68628552653574
23209,Benoi Sector,Aft Shimano Pte Ltd,1.31950327084795,103.68577614249959
23211,Benoi Sector,Mapletree Logistics Hub,1.31792061914698,103.6892047185557
23219,Benoi Sector,Tru-Marine,1.31832727349422,103.68852528629336
23221,Pioneer Rd,Aft Gul Way,1.30896659624814,103.67178095052478
23229,Pioneer Rd,Opp Gul Way,1.30868757581216,103.67180644651505
23231,Pioneer Rd,Keppel Logistics,1.30926499998419,103.67491833296833
23239,Pioneer Rd,Opp Keppel Logistics,1.30916000001419,103.67513000000729
23241,Pioneer Rd,Aft Benoi Rd,1.3102543597714,103.67981162071217
23249,Pioneer Rd,Bef Benoi Rd,1.30990348653039,103.67948846644917
23251,Pioneer Rd,Aft Shipyard Rd,1.3117223561773,103.68378143028161
23259,Pioneer Rd,Bef Shipyard Rd,1.31139556205987,103.6836649596919
23261,Pioneer Rd,Opp Exxon Mobil,1.31264863196713,103.68577338809426
23269,Pioneer Rd,Exxon Mobil,1.312406285462,103.6857799047387
23279,Pioneer Rd,Bef Benoi Sector,1.3149287594586,103.69162853660083
23281,Benoi Rd,Aft Pioneer Rd,1.30650617564734,103.6789673712784
23291,Benoi Rd,ST Marine,1.30382409549165,103.67930477414359
23301,Benoi Rd,Bef Benoi Basin,1.30212057066579,103.67953903241491
23311,Benoi Rd,Keppel Shipyard,1.30178638897679,103.67745555601714
23321,Benoi Rd,Bef Benoi Lane,1.30404333032775,103.67618479236954
23331,Benoi Rd,Opp JP Nelson,1.30689333299079,103.67584222201577
23341,Benoi Rd,Aft Pioneer Rd,1.31118496429579,103.67850804808974
23349,Benoi Rd,Bef Pioneer Rd,1.31076855055702,103.67871579430353
23351,Benoi Rd,Aft Gul Ave,1.31615485867639,103.67874941599844
23359,Benoi Rd,Opp Gul Ave,1.31500500807478,103.6788828370567
23361,Benoi Rd,Opp Keppel Logistics,1.31910770453777,103.6788383227952
23369,Benoi Rd,Keppel Logistics,1.31907826658404,103.67911023430729
23371,Benoi Rd,Bef Joo Koon Int,1.32595445317751,103.6790814673288
23379,Benoi Rd,Opp Joo Koon Int,1.3265431228454,103.67939439835483
23389,Shipyard Rd,PEC Ltd,1.30755644701044,103.69377301234816
23399,Shipyard Rd,Keppel Offshore & Marine,1.30533638898993,103.69237083299343
23409,Shipyard Rd,Mobil Marine Ter,1.30352138897737,103.68933638897875
23419,Shipyard Rd,Bef Shipyard Cres,1.30380777799126,103.6861461109867
23429,Shipyard Rd,Opp EMAS Marine Base,1.30456833652112,103.68472051252805
23439,Shipyard Rd,Opp SML Shipyard Ltd,1.30774277950908,103.68468656882482
23441,Benoi Rd,Bef Benoi Pl,1.31304186906391,103.67862695881058
23449,Benoi Rd,Aft Benoi Pl,1.31284166701008,103.67877583300174
23451,Jln Samulun,Jurong Shipyard,1.30402666700212,103.6972844439932
23461,Jln Samulun,Tanoto Shipyard,1.30546916761511,103.69643466903611
23469,Jln Samulun,Opp Tanoto Shipyard,1.3050852014562,103.69683459275382
23471,Benoi Sector,Aft Benoi Rd,1.31966340928848,103.68097194774356
23479,Benoi Sector,Bef Benoi Rd,1.31950924526288,103.68065985334341
23481,Intl Rd,Molex,1.32791691676156,103.68174669439477
23489,Intl Rd,Opp Molex,1.32759688194654,103.68048864270644
23491,Joo Koon Circle,Joo Koon Stn Exit B,1.32792408366339,103.67780864699097
23499,Joo Koon Circle,Joo Koon Stn Exit A,1.32755092355685,103.67805103515069
23501,Lok Yang Way,Aft Pioneer Rd Nth,1.32453160328451,103.6958354332658
23509,Lok Yang Way,Hoe Keng Motor,1.32468013030892,103.69561678727867
23519,Benoi Rd,Opp FairPrice Hub,1.32479352408668,103.6793660000188
24009,Joo Koon Circle,Joo Koon Int,1.32697254709069,103.67839791240787
24011,Jln Ahmad Ibrahim,M.C. Packaging Pte Ltd,1.32230923979842,103.6776263194759
24019,Jln Ahmad Ibrahim,Liang Huat Ind Cplx,1.32288721900936,103.67728206793541
24021,Jln Ahmad Ibrahim,Meritor Heavy Veh Systems,1.32185257239826,103.67087977752024
24029,Jln Ahmad Ibrahim,Mazak S'pore,1.3224709639188,103.67132658072524
24041,Upp Jurong Rd,Opp Pasir Laba Camp,1.33035313055333,103.67499316670492
24049,Upp Jurong Rd,Pasir Laba Camp,1.33094144977498,103.67379074701834
24089,Gul Way,Aft Gul Ave,1.31445576142607,103.67069001700851
24129,Joo Koon Way,Opp Yeow San Pte Ltd,1.32614180600676,103.66987144292962
24139,Joo Koon Circle,Opp Toyo Ink,1.32733592150747,103.67193012673827
24149,Joo Koon Circle,Aft Joo Koon Cres,1.32754011144327,103.67466321781171
24159,Joo Koon Circle,Aft Joo Koon Rd,1.3268422233348,103.67664244711858
24169,Gul Cres,Bef Gul Circle,1.31038624703757,103.66671593002816
24179,Gul Cres,Opp Hong Hock Hardware,1.30940312319597,103.66477126222463
24189,Gul Cres,Tai Sin Electric Cables,1.31116229073472,103.6619380811675
24199,Gul Cres,JB Ind Pte Ltd,1.31308152323838,103.65993666344218
24209,Gul Cres,Aft Gul Lane,1.31523764085318,103.65986932009741
24219,Gul Circle,Precision Products,1.31822701576325,103.66267154250265
24229,Gul Circle,Aft Gul St 3,1.31953778109044,103.66615348821185
24239,Gul Circle,Bef Gul St 1,1.31979166699662,103.6690038889689
24249,Gul Circle,Asiatic Agricultural Ind,1.3200141711372,103.67231073811735
24259,Gul Circle,DNV GL Laboratory,1.32022430366593,103.6756285744157
24269,Gul Circle,Sing Huat Hardware,1.31796007151086,103.67660828077693
24279,Gul Circle,Cameron Iron Works,1.31480277476233,103.6767463061916
24289,Gul Circle,Opp Keppel T&T,1.31240457504935,103.674858525035
24299,Gul Circle,Aft Gul Way,1.31215859373419,103.67165007095036
24301,Gul Circle,SNL Logistics Pte Ltd,1.31260985884793,103.66584908540896
24331,Pioneer Rd,Opp Hong Hang Bldg,1.30854833300657,103.66868333299611
24339,Pioneer Rd,Hong Hang Bldg,1.30840666698801,103.66899333300486
24341,Gul Rd,Opp Keppel Shipyard,1.29559624794118,103.67069575266142
24349,Gul Rd,Keppel Shipyard,1.29557792043984,103.67091644467769
24351,Gul Rd,Opp S'pore Takada Ind,1.29811763317717,103.6683905248493
24359,Gul Rd,S'pore Takada Ind,1.29822556407932,103.66853349337183
24369,Gul Rd,Dyna-Mac Engrg Svcs,1.30077687663858,103.66698326196405
24379,Gul Rd,Opp Asia Ind Gases,1.30366277967429,103.66588434674222
24381,Gul Rd,GE Keppel Energy Svcs,1.3068880559927,103.66532722200753
24389,Gul Rd,Opp GE Keppel Energy Svcs,1.30668431065764,103.66551563876423
24391,Pioneer Sector 2,Chem-Solv Technologies,1.29859319877639,103.66447101698635
24401,Pioneer Sector 2,Opp Hoe Huat Engrg,1.30031638897466,103.66355777798681
24411,Pioneer Sector 2,Gul Camp,1.30243777798816,103.66173361100701
24421,Pioneer Sector 2,Bef Pioneer Sector 1,1.30463277796645,103.65950611101405
24431,Pioneer Sector 1,Aft Pioneer Sector 2,1.30726611103183,103.6576999999841
24441,Pioneer Sector 3,GSK,1.30713498253909,103.66096830094709
